STDR_DE,NODE_ID,STTN_NO,STTN_NM,CRDNT_X,CRDNT_Y,STTN_TY,
20240101,122000665,23200,강남구보건소,127.0417754,37.51547752,0,
20240101,122000098,23201,한국무역센터.삼성역,127.0617006,37.50866701,0,
20240101,122000099,23202,포스코사거리,127.056318,37.50782266,0,
20240101,122000100,23203,한별구립어린이집,127.0549014,37.51041039,0,
20240101,122000101,23204,센트럴아이파크.강남구도시관리공단,127.0520467,37.51577954,0,
20240101,122000102,23205,삼성동서광아파트,127.0424518,37.51732334,0,
20240101,122000103,23206,강남구청.강남세무서,127.0476647,37.51824137,0,
20240101,122000104,23207,청담역7번출구,127.0506188,37.51763565,0,
20240101,122000105,23208,센트럴아이파크.강남구도시관리공단,127.0518696,37.5153174,0,
20240101,122000106,23209,한별구립어린이집,127.0546027,37.5102276,0,
20240101,122000107,23210,삼성중앙역.플래티넘아파트,127.0515287,37.51266376,0,
20240101,122000108,23211,삼성중앙역.플래티넘아파트,127.0518271,37.51237798,0,
20240101,122000109,23212,삼성2문화센터,127.0461375,37.51109176,4,
20240101,122000110,23213,삼성2문화센터,127.0465129,37.51081047,0,
20240101,122000111,23214,선릉역8번출구.선정릉,127.0483328,37.50620143,0,
20240101,122000112,23215,선정릉역.무형문화재전수회관,127.0442024,37.5096985,0,
20240101,122000113,23216,한국토지주택공사앞,127.0432055,37.51263643,0,
20240101,122000114,23217,포스코건너편,127.0554269,37.50668319,0,
20240101,122000115,23218,선릉역,127.050205,37.505143,0,
20240101,122000116,23219,도곡역2번출구.동부센트레빌,127.0565229,37.49158559,3,
20240101,122000117,23220,중대부고,127.0550937,37.49188724,0,
20240101,122000118,23221,단대부고.대치아이파크아파트,127.0537771,37.49467496,0,
20240101,122000119,23222,한티역3번출구.서울강남고용노동지청,127.0541425,37.49644636,0,
20240101,122000120,23223,삼성아파트입구,127.0595601,37.4981982,0,
20240101,122000121,23224,농협대치지점,127.0611545,37.49793697,0,
20240101,122000122,23225,대치SK.VIEW아파트.서울교회,127.0620557,37.49626135,0,
20240101,122000123,23226,대치역1번출구,127.0614984,37.4938593,3,
20240101,122000124,23227,래미안대치팰리스,127.0585796,37.49255959,3,
20240101,122000125,23228,도곡역3번출구,127.0565475,37.49118189,3,
20240101,122000126,23229,대치동우성아파트,127.059611,37.49257709,3,
20240101,122000127,23230,대치역8번출구,127.0622309,37.49386241,3,
20240101,122000128,23231,대치역7번출구.선경아파트,127.06408,37.492458,0,
20240101,122000129,23232,그랑프리백화점,127.0557033,37.49025786,0,
20240101,122000130,23233,은마아파트,127.0628615,37.49559591,0,
20240101,122000131,23234,은마파출소,127.0615234,37.49809897,0,
20240101,122000132,23235,은마아파트,127.0631318,37.49948196,0,
20240101,122000133,23236,대치동은마아파트,127.068455,37.49890235,0,
20240101,122000134,23237,은마아파트,127.0669738,37.49576666,3,
20240101,122000135,23238,대치동미도아파트,127.0677076,37.49560494,3,
20240101,122000136,23239,대치역6번출구.강남구민회관,127.064278,37.492785,0,
20240101,122000137,23240,쌍용아파트,127.0693335,37.49808418,4,
20240101,122000645,23241,선릉역,127.051217,37.505447,0,
20240101,122000139,23242,삼성역,127.0643204,37.50743269,4,
20240101,122000140,23243,강남경찰서.강남운전면허시험장,127.0670285,37.50979858,3,
20240101,122000141,23244,삼성역,127.0636868,37.50712895,4,
20240101,122000142,23245,휘문고.대치2동주민센터,127.0656234,37.50353402,3,
20240101,122000143,23246,래미안하이스턴.대치순복음교회,127.0638661,37.49994499,0,
20240101,122000144,23247,대치현대아파트,127.0600626,37.50082381,0,
20240101,122000145,23248,휘문중고등학교,127.0618981,37.50396586,0,
20240101,122000146,23249,휘문중고등학교,127.0614966,37.5040742,0,
20240101,122000147,23250,대치사거리,127.0585776,37.50366047,0,
20240101,122000148,23251,한국무역센터.삼성역,127.0605489,37.50784014,0,
20240101,122000149,23252,한티역,127.0521475,37.4981161,0,
20240101,122000150,23253,도성초등학교,127.0512136,37.50012236,0,
20240101,122000151,23254,도성초교사거리,127.0519568,37.50082089,0,
20240101,122000152,23255,영동농협풍림아이원아파트,127.0563511,37.50219797,0,
20240101,122000153,23256,영동농협풍림아이원아파트,127.0568832,37.50261838,0,
20240101,122000154,23257,도성초교사거리,127.0516119,37.50088186,0,
20240101,122000155,23258,진선여자중고등학교,127.0499655,37.5027442,0,
20240101,122000156,23259,선릉역,127.0504623,37.5047612,0,
20240101,122000157,23260,포스코빌딩,127.0548888,37.50604938,0,
20240101,122000158,23261,대치사거리,127.058203,37.503497,0,
20240101,122000159,23262,대치동현대아파트,127.0591749,37.50164601,0,
20240101,122000160,23263,은마아파트입구사거리,127.0600675,37.49872738,0,
20240101,122000161,23264,도곡초등학교,127.0566485,37.49768961,0,
20240101,122000162,23265,한티역2번출구.서울강남고용노동지청,127.053929,37.49677356,0,
20240101,122000163,23266,신논현역,127.0257548,37.50463617,0,
20240101,122000164,23267,삼정호텔앞,127.0311108,37.50624203,0,
20240101,122000165,23268,차병원,127.0344861,37.50553234,0,
20240101,122000166,23269,차병원,127.034549,37.50635719,0,
20240101,122000167,23270,언주역5번출구.차병원사거리,127.0353225,37.50755772,0,
20240101,122000168,23271,시티프라디움더강남.라움아트센터,127.0389267,37.50786276,0,
20240101,122000169,23272,라움아트센터.시티프라디움더강남,127.0396489,37.50774496,0,
20240101,122000170,23273,아크로힐스논현,127.040648,37.50910775,0,
20240101,122000171,23274,선정릉역4번출구.시니어플라자,127.042892,37.50984134,0,
20240101,122000172,23275,선정릉역.무형문화재전수회관,127.0440935,37.50923357,0,
20240101,122000173,23276,선릉역,127.048176,37.50588439,0,
20240101,122000174,23277,서울상록회관.한국기술센터,127.044057,37.503232,0,
20240101,122000175,23278,KT강남지사,127.0419791,37.50475497,0,
20240101,122000176,23279,KT강남지사,127.0414645,37.50475785,0,
20240101,122000177,23280,아가방빌딩.하나은행,127.0387713,37.50164082,0,
20240101,122000178,23281,역삼역7번출구.GS타워,127.0367662,37.5015046,0,
20240101,122000179,23282,역삼역6번출구,127.0363873,37.50154076,0,
20240101,122000180,23283,역삼역4번출구,127.0347357,37.50042852,0,
20240101,122000181,23284,강남역12번출구,127.0295583,37.49881037,0,
20240101,122000182,23285,강남역,127.027257,37.499338,0,
20240101,122000183,23286,신논현역.구교보타워사거리,127.0257902,37.50235998,0,
20240101,122000184,23287,강남역.역삼세무서,127.0291478,37.49813573,0,
20240101,122000185,23288,역삼역.포스코타워역삼,127.0335959,37.49948955,0,
20240101,122000186,23289,영동중앙교회,127.0379751,37.49815395,0,
20240101,122000666,23290,강남구보건소,127.0421515,37.51533323,0,
20240101,122000187,23291,역삼럭키아파트.역삼월드메르디앙아파트,127.0387195,37.49183877,0,
20240101,122000188,23292,역삼초등학교,127.0341844,37.49421849,0,
20240101,122000189,23293,역삼초등학교,127.0341054,37.49433084,0,
20240101,122000190,23294,뱅뱅사거리.역삼동,127.0335981,37.49026251,0,
20240101,122000191,23295,역삼초등학교,127.030653,37.49219527,0,
20240101,122000192,23296,역삼2동주민센터.대림역삼아파트,127.0459927,37.49624526,0,
20240101,122000193,23297,래미안그레이튼아파트,127.0457084,37.49604364,0,
20240101,122000194,23298,역삼자이아파트,127.0443197,37.49981037,0,
20240101,122000195,23299,역삼동성당.역삼자이아파트,127.0437951,37.49987934,0,
20240101,122000196,23300,역삼동개나리아파트,127.0475962,37.49937887,0,
20240101,122000197,23301,역삼동개나리아파트,127.0473485,37.49945085,0,
20240101,122000198,23302,총지사,127.0404502,37.49632261,0,
20240101,122000199,23303,총지사,127.0408425,37.4966905,0,
20240101,122000200,23304,영동중앙교회,127.0385755,37.49771852,0,
20240101,122000201,23305,대한사회복지회,127.038818,37.501137,0,
20240101,122000202,23306,한국자산신탁.센터필드,127.044247,37.502783,0,
20240101,122000203,23307,진선여자중고등학교,127.0498725,37.50226486,0,
20240101,122000204,23308,역삼e-편한세상아파트,127.0512978,37.49925456,0,
20240101,122000205,23309,한티역,127.0522475,37.49720234,0,
20240101,122000206,23310,한티역7번출구,127.0514785,37.49600522,0,
20240101,122000207,23311,역삼중학교.강남세브란스병원,127.0476983,37.49471181,0,
20240101,122000208,23312,도곡1차아이파크.역삼청소년수련관,127.0417859,37.49280822,0,
20240101,122000209,23313,총지사,127.0398633,37.49494269,0,
20240101,122000210,23314,도곡1동주민센터.역삼럭키아파트,127.0390292,37.49158005,0,
20240101,122000211,23315,도곡1차아이파크.도곡중학교,127.0424021,37.49263498,0,
20240101,122000212,23316,매봉삼성아파트SK리더스뷰,127.0489607,37.48814495,4,
20240101,122000213,23317,매봉역양재최의원,127.0445617,37.48616426,3,
20240101,122000214,23318,양재역말죽거리.강남베드로병원,127.0379686,37.48525104,4,
20240101,122000215,23319,뱅뱅사거리.구영동중학교,127.0328076,37.48772432,0,
20240101,122000717,23320,고속철도수서역,127.1037383,37.48450107,0,
20240101,122000217,23321,뱅뱅사거리뱅뱅프라자,127.0328764,37.48974728,0,
20240101,122000218,23322,원불교앞,127.0423551,37.48355818,0,
20240101,122000219,23323,매봉역,127.0448542,37.48591664,0,
20240101,122000220,23324,도곡개포한신아파트,127.04938,37.487972,4,
20240101,122000221,23325,도곡동개포한신아파트,127.0502898,37.48704685,0,
20240101,122000222,23326,우성캐릭터빌아파트,127.0508009,37.48700968,0,
20240101,122000223,23327,군인공제회관,127.052025,37.48921139,4,
20240101,122000657,23328,선정릉역라마다서울호텔,127.0453355,37.51054997,0,
20240101,122000225,23329,숙명여고,127.0523675,37.48972707,4,
20240101,122000226,23330,도곡렉슬아파트.강남세브란스병원,127.0481867,37.49443678,0,
20240101,122000227,23331,한티역6번출구,127.05194,37.495722,0,
20240101,122000228,23332,도곡렉슬아파트정문,127.0534356,37.49475081,0,
20240101,122000229,23333,중대부고앞,127.054525,37.492538,0,
20240101,122000230,23334,구룡중학교앞,127.057243,37.485803,0,
20240101,122000231,23335,개포고등학교앞,127.059951,37.483066,0,
20240101,122000232,23336,개포1단지,127.062072,37.481319,0,
20240101,122000233,23337,개포주공1단지,127.0619207,37.48138799,0,
20240101,122000234,23338,개포파크빌리지,127.058292,37.476741,0,
20240101,122000235,23339,하나은행사거리,127.0542007,37.48090349,0,
20240101,122000236,23340,현대아파트경남아파트,127.0531174,37.48287456,0,
20240101,122000237,23341,현대1차.우성3차아파트,127.056549,37.482973,0,
20240101,122000238,23342,개일초등학교앞,127.057212,37.48617316,0,
20240101,122000239,23343,개포고등학교,127.0586456,37.48437482,0,
20240101,122000240,23344,개포1단지연금매장,127.0609694,37.48250136,0,
20240101,122000241,23345,래미안블레스티지아파트,127.0632175,37.48065206,0,
20240101,122000242,23346,개포도서관,127.0638959,37.4836959,0,
20240101,122000243,23347,수도전기공고후문,127.065624,37.48478206,0,
20240101,122000244,23348,수도전기공고후문,127.065984,37.485273,0,
20240101,122000245,23349,디에이치아너힐즈,127.0682003,37.48450003,0,
20240101,122000246,23350,개포자이프레지던스,127.0692109,37.48380855,0,
20240101,122000247,23351,경기여고,127.067244,37.48653,0,
20240101,122000248,23352,개포동역7번출구.개포시장,127.0661615,37.4886502,0,
20240101,122000249,23353,개포주공5단지경기여고,127.0674712,37.48670758,0,
20240101,122000250,23354,개포동역6번출구.개포시장,127.0665798,37.4885441,0,
20240101,122000251,23355,개포시장.개포5단지상가,127.0680733,37.48952309,0,
20240101,122000252,23356,개포시장.개포5단지상가,127.0684494,37.48931301,0,
20240101,122000253,23357,양전초등학교,127.070593,37.490243,0,
20240101,122000254,23358,개포6단지앞,127.0704171,37.48996546,0,
20240101,122000255,23359,디에이치자이개포아파트,127.075569,37.49230038,0,
20240101,122000256,23360,개원중학교.대모산입구역2번출구,127.072156,37.492262,0,
20240101,122000257,23361,개포주공7단지앞,127.0738086,37.48915924,0,
20240101,122000258,23362,일원초등학교,127.0746897,37.48833877,0,
20240101,122000259,23363,현대아파트,127.0528285,37.48226538,0,
20240101,122000260,23364,개포래미안포레스트,127.0546103,37.47994114,0,
20240101,122000261,23365,능인선원앞,127.0523679,37.47255272,0,
20240101,122000262,23366,구룡산입구,127.0617735,37.47729987,0,
20240101,122000263,23367,능인선원앞,127.0523277,37.47206098,0,
20240101,122000264,23368,구룡사입구,127.0507511,37.47192069,0,
20240101,122000265,23369,국악고교사거리,127.048045,37.47452692,0,
20240101,122000266,23370,삼호물산,127.0452517,37.47724305,0,
20240101,122000267,23371,구룡초등학교,127.0530683,37.48075394,0,
20240101,122000268,23372,광수빌딩,127.0493324,37.47906075,0,
20240101,122000269,23373,국민은행그린공원,127.0468255,37.47876982,0,
20240101,122000270,23374,포이사거리삼호물산,127.0451417,37.47843796,0,
20240101,122000271,23375,포이사거리삼호물산,127.0451927,37.4782848,0,
20240101,122000272,23376,국민은행그린공원,127.0472426,37.4785642,0,
20240101,122000273,23377,광수빌딩,127.049378,37.47890499,0,
20240101,122000274,23378,개포지구대,127.0512017,37.47942401,0,
20240101,122000275,23379,구룡초등학교,127.0529065,37.48046896,0,
20240101,122000276,23380,수서삼성아파트앞,127.0909893,37.4843994,0,
20240101,122000277,23381,일원본동주민센터,127.0847498,37.48348852,0,
20240101,122000278,23382,푸른마을아파트앞,127.0805834,37.48291292,0,
20240101,122000279,23383,상록수아파트앞,127.0821222,37.48280463,0,
20240101,122000280,23384,일원본동주민센터,127.0859754,37.4833831,0,
20240101,122000281,23385,수서119.안전센터앞,127.0938503,37.48424129,0,
20240101,122000282,23386,삼성서울병원정문,127.0829903,37.48654451,0,
20240101,122000283,23387,삼성서울병원정문건너편,127.0824492,37.48702518,0,
20240101,122000284,23388,일원역,127.0833077,37.48491143,0,
20240101,122000285,23389,삼성서울병원후문,127.0875201,37.49019972,0,
20240101,122000716,23390,글래드라이브강남호텔,127.068697,37.48373,0,
20240101,122000739,23391,을지병원포포인츠강남&호텔선샤인,127.0288548,37.5201297,0,
20240101,122000288,23392,삼성서울병원사거리,127.0824473,37.48911749,0,
20240101,122000696,23393,강남한양수자인아파트,127.1133506,37.47815743,0,
20240101,122000695,23394,강남한양수자인아파트,127.113478,37.477818,0,
20240101,122000291,23395,대치아파트.대모산입구역3번출구,127.0724873,37.492414,0,
20240101,122000742,23396,삼성서초역삼세무서,127.0297942,37.49841237,0,
20240101,122000293,23397,대청역,127.0786043,37.49323997,0,
20240101,122000640,23398,마루공원,127.083313,37.49482026,0,
20240101,122000641,23399,대청초등학교,127.0865721,37.49387062,0,
20240101,122000642,23400,일원1동주민센터,127.0876266,37.49199699,0,
20240101,122000294,23401,수서역현대벤쳐빌,127.1021201,37.48768078,0,
20240101,122000295,23402,수서역,127.1007453,37.48830768,0,
20240101,122000296,23403,수서역KT수서지점,127.0998655,37.48854768,0,
20240101,122000297,23404,수서역KT수서지점,127.1007358,37.48718852,0,
20240101,122000719,23405,세곡동주민센터,127.1080982,37.46963952,0,
20240101,122000299,23406,궁마을,127.0973286,37.4854278,0,
20240101,122000300,23407,궁마을,127.0976066,37.4852808,0,
20240101,122000301,23408,수서역,127.1020426,37.48679111,0,
20240101,122000302,23409,수서역5번출구,127.1025969,37.48686027,0,
20240101,122000303,23410,수서역.로즈데일빌딩,127.1028677,37.48739844,0,
20240101,122000304,23411,세곡동주민센터,127.107674,37.46946196,0,
20240101,122000305,23412,은곡마을.LH이편한세상,127.1025352,37.4653477,0,
20240101,122000306,23413,강남신동아파밀리에1단지,127.0999208,37.46543393,0,
20240101,122000307,23414,대왕초등학교,127.1068385,37.46467083,0,
20240101,122000308,23415,세곡동사거리,127.1078295,37.46357779,0,
20240101,122000309,23416,세곡동,127.1095067,37.46461058,0,
20240101,122000310,23417,광연자동차학원앞,127.116361,37.4656909,0,
20240101,122000311,23418,삼일자동차학원.강남자동차검사소,127.1211805,37.4679154,0,
20240101,122000312,23419,삼일자동차학원.강남자동차검사소,127.120768,37.46799872,0,
20240101,122000313,23420,광연자동차학원앞,127.1188445,37.46702297,0,
20240101,122000314,23421,세곡동,127.109397,37.4649373,0,
20240101,122000315,23422,세곡동사거리,127.1085618,37.46579628,0,
20240101,122000316,23423,방죽마을,127.1073504,37.47238378,0,
20240101,122000317,23424,래미안포레아파트,127.1067826,37.47454897,0,
20240101,122000318,23425,쟁골마을,127.1050773,37.48188696,0,
20240101,122000319,23426,쟁골마을,127.104399,37.48265458,0,
20240101,122000320,23427,래미안포레아파트,127.1062605,37.47513509,0,
20240101,122000321,23428,방죽마을,127.1069205,37.47222473,0,
20240101,122000322,23429,압구정역3번출구,127.028714,37.52600147,0,
20240101,122000323,23430,국민은행압구정지점,127.0285131,37.52327289,0,
20240101,122000324,23431,언주역2번출구.차병원사거리,127.0333617,37.50795302,0,
20240101,122000325,23432,영동고교앞,127.0398933,37.52150355,0,
20240101,122000326,23433,개포우성6차아파트,127.0578803,37.47573633,0,
20240101,122000664,23434,은곡마을진입로,127.098702,37.46575763,0,
20240101,122000327,23435,대치유수지체육공원,127.068123,37.501358,0,
20240101,122000328,23436,우성아파트,127.0684146,37.50114363,0,
20240101,122000674,23437,세곡푸르지오.은곡삼거리,127.0946994,37.46497027,0,
20240101,122000330,23438,삼성역3번출구,127.0637123,37.50716272,4,
20240101,122000673,23439,세곡푸르지오.은곡삼거리,127.096478,37.465062,0,
20240101,122000743,23440,LH수서아파트,127.1059585,37.47802333,0,
20240101,122000744,23441,LH수서아파트,127.1053468,37.47860705,0,
20240101,122000720,23442,세곡2지구3.4단지,127.1100617,37.47692913,0,
20240101,122000747,23443,수서역6번출구,127.1025265,37.48636158,0,
20240101,122000332,23444,개포시영아파트후문,127.0538687,37.48060327,0,
20240101,122000333,23445,개포우성아파트,127.0578639,37.47656443,0,
20240101,122000692,23446,래미안강남힐즈,127.0973807,37.47234832,0,
20240101,122000691,23447,세곡중학교.세명초등학교,127.091798,37.47024797,0,
20240101,122000690,23448,세곡중학교.세명초등학교,127.0920469,37.47041221,0,
20240101,122000337,23449,일원동한솔아파트,127.0793139,37.48254453,0,
20240101,122000338,23450,시립수서청소년수련관,127.089107,37.483863,0,
20240101,122000340,23453,포스코사거리,127.0557366,37.50807911,0,
20240101,122000699,23454,대왕초등학교,127.1065571,37.46507054,0,
20240101,122000342,23456,그랑프리백화점,127.05561,37.48997336,0,
20240101,122000343,23457,개포중학교,127.063631,37.480019,0,
20240101,122000344,23458,구룡마을,127.064041,37.478975,0,
20240101,122000345,23459,개포주공1단지아파트,127.0568368,37.47836686,0,
20240101,122000346,23462,영희초등학교,127.0804871,37.49119143,0,
20240101,122000686,23463,못골마을.강남자곡아이파크,127.1017218,37.47326499,0,
20240101,122000687,23464,못골마을,127.1018882,37.47310235,0,
20240101,122000348,23465,태화기독교.사회복지관,127.0933528,37.48452821,0,
20240101,122000349,23466,개포도서관,127.063564,37.483553,0,
20240101,122000746,23467,강남세곡체육공원,127.112862,37.465565,0,
20240101,122000351,23468,도곡교회.인바디빌딩,127.0554585,37.47443356,0,
20240101,122000352,23469,강남세브란스병원,127.0474623,37.49334893,0,
20240101,122000353,23470,도곡교회.인바디빌딩.건너,127.0559941,37.47427535,0,
20240101,122000693,23471,래미안강남힐즈,127.0952485,37.47229054,0,
20240101,122000355,23472,도곡중학교.강남세브란스병원,127.0467216,37.49360204,0,
20240101,122000356,23473,강남경찰서.강남운전면허시험장,127.0660087,37.5095036,4,
20240101,122000357,23474,수도공고앞,127.06196,37.48716746,0,
20240101,122000358,23475,개포4단지5단지,127.068309,37.486365,0,
20240101,122000359,23476,개포4단지6단지,127.0720735,37.48685148,0,
20240101,122000360,23477,개포4단지7단지,127.0735756,37.48791825,0,
20240101,122000361,23478,구룡마을,127.0648308,37.47890639,0,
20240101,122000362,23479,개포동역1번출구,127.0654139,37.4889678,0,
20240101,122000688,23480,세곡푸르지오,127.0938351,37.46753884,0,
20240101,122000364,23481,경남아파트,127.0413201,37.48897598,0,
20240101,122000689,23482,세곡푸르지오,127.0939127,37.46768843,0,
20240101,122000365,23483,구룡역5번출구,127.0591999,37.48610629,0,
20240101,122000366,23484,구룡역1번출구,127.0589614,37.48616967,0,
20240101,122000368,23488,럭키아파트,127.0411233,37.49163715,0,
20240101,122000724,23489,래미안개포루체하임아파트,127.0814751,37.48930287,0,
20240101,122000370,23491,수도공고,127.0623425,37.48756284,0,
20240101,122000371,23492,개포4단지6단지,127.0719944,37.48691911,0,
20240101,122000372,23493,개포4단지5단지,127.0682373,37.48649786,0,
20240101,122000745,23494,강남역12번출구A,127.0294749,37.49873765,0,
20240101,122000643,23500,학여울역,127.071451,37.497144,0,
20240101,122000644,23501,학여울역,127.0713978,37.49667869,0,
20240101,122000379,23502,탄천공영차고지,127.0676141,37.50731482,0,
20240101,122000381,23504,도곡한신아파트,127.0411576,37.48687583,0,
20240101,122000382,23505,현대1차아파트,127.0552713,37.48233056,0,
20240101,122000384,23507,영동고등학교현대아파트,127.03953,37.52135499,0,
20240101,122000385,23508,개포4단지7단지,127.0727666,37.48743446,0,
20240101,122000386,23509,총회회관.휘문고입구,127.0659689,37.50425574,4,
20240101,122000387,23510,예림당아트홀.신한은행전산센터,127.0442962,37.49822236,0,
20240101,122000388,23511,새마을운동중앙회,127.0672391,37.50189214,3,
20240101,122000389,23512,총지사,127.0395899,37.4947101,0,
20240101,122000390,23513,신한은행데이터센터,127.0436967,37.498146,0,
20240101,122000391,23514,포스코사거리,127.0575279,37.50731926,0,
20240101,122000392,23515,우성3차아파트,127.0571827,37.48381873,0,
20240101,122000393,23516,우성6차아파트,127.0551995,37.47754865,0,
20240101,122000394,23517,포이초교,127.0526852,37.47522068,0,
20240101,122000395,23518,국악중고교,127.0506449,37.47565181,0,
20240101,122000396,23519,풍양빌딩,127.0488174,37.47738927,0,
20240101,122000397,23520,코원에너지서비스,127.0760972,37.49806976,0,
20240101,122000398,23521,코원에너지서비스,127.0761621,37.49848963,0,
20240101,122000399,23522,현대1차우성아파트,127.0551123,37.48195012,0,
20240101,122000400,23523,포스코사거리,127.0579067,37.50703217,0,
20240101,122000401,23524,국민은행그린공원,127.0479647,37.47878619,0,
20240101,122000402,23525,삼익아파트앞,127.0417075,37.48989124,0,
20240101,122000403,23526,래미안포레아파트,127.1072951,37.47565851,0,
20240101,122000404,23527,래미안포레아파트,127.1076847,37.4760979,0,
20240101,122000698,23528,세곡2지구3.4단지,127.110393,37.476668,0,
20240101,122000703,23529,도곡한신아파트,127.0414336,37.48654618,0,
20240101,122000702,23530,강남더샵라르고오피스텔,127.1048166,37.47522745,0,
20240101,122000408,23531,한남대교전망카페,127.0156822,37.52455246,0,
20240101,122900035,23532,서울의료원후문,127.0670298,37.51285422,5,
20240101,122900052,23533,구룡마을,127.0617735,37.4772886,5,
20240101,122900036,23536,학동역,127.0299919,37.51537523,5,
20240101,122000675,23537,은곡마을.강남신동아파밀리에,127.102457,37.465026,0,
20240101,122000701,23538,강남현대힐스테이트에코,127.1049628,37.47501091,0,
20240101,122900055,23540,국악중고교,127.0506744,37.47556209,5,
20240101,122900001,23541,상록수아파트후문,127.0820736,37.48279926,5,
20240101,122900070,23543,대왕초등학교,127.1060868,37.46473368,5,
20240101,122900002,23544,수서역5번출구.이마트앞,127.1026711,37.48678908,5,
20240101,122900003,23545,개포4복합문화센터.달터공원,127.0496564,37.47655014,5,
20240101,122900004,23546,일원역,127.0837488,37.48427409,5,
20240101,122900056,23551,풍양빌딩,127.049018,37.4771947,5,
20240101,122900005,23552,삼성서울병원정문,127.0831279,37.48622092,5,
20240101,122900057,23557,국민은행,127.047727,37.4783966,5,
20240101,122900006,23558,삼성서울병원본관,127.0843626,37.48808713,5,
20240101,122900007,23562,한아름아파트.사이룩스오피스텔,127.1043696,37.48828832,5,
20240101,122900058,23563,국민은행그린공원,127.0467305,37.47875904,5,
20240101,122900100,23564,암센터후문.장례식장,127.0877033,37.48990617,5,
20240101,122900008,23569,암센터정문,127.0877106,37.48872808,5,
20240101,122900101,23572,신분당선.강남역4번출구,127.0295651,37.49453959,0,
20240101,122900047,23573,영동2교,127.0436209,37.48241061,5,
20240101,122900009,23574,2호선강남역,127.0272572,37.49926076,5,
20240101,122900010,23575,강남교육청,127.0474431,37.51145259,5,
20240101,122900048,23578,도곡2동주민센터대치중학교,127.045412,37.48419052,5,
20240101,122900061,23579,래미안루체하임.일원동맛의거리,127.0816026,37.4895038,5,
20240101,122000654,23580,신논현역,127.0259767,37.50195985,0,
20240101,122900071,23584,방죽마을,127.1069396,37.47216164,5,
20240101,122900011,23585,매봉역입구,127.0463624,37.48507774,5,
20240101,122900062,23586,영희초등학교,127.0807474,37.49135165,5,
20240101,122900053,23595,개포동역8번출구,127.0653368,37.4886858,0,
20240101,122900065,23597,강남우체국,127.0782615,37.49331773,5,
20240101,122900012,23598,도성초등학교앞,127.0503203,37.50046426,5,
20240101,122900013,23599,개포5단지상가,127.0681837,37.48927622,5,
20240101,122900066,23600,개포3동주민센터,127.0753813,37.49238876,5,
20240101,122900103,23629,LH이-편한세상,127.1018354,37.46740607,5,
20240101,122000616,23641,신논현역,127.026582,37.50075725,0,
20240101,122000639,23680,프리마호텔,127.0522689,37.52452731,0,
20240101,122900049,23695,매봉역,127.0450399,37.48594331,5,
20240101,122900040,23697,동영문화센터,127.0448219,37.49801718,5,
20240101,122000503,23698,도곡2동주민센터대치중학교,127.0454044,37.48425407,0,
20240101,122000524,23720,도곡2동주민센터대치중학교,127.0453311,37.48448611,0,
20240101,122900050,23725,도곡2동주민센터대치중학교,127.0453092,37.48443836,5,
20240101,122900067,23728,대청역,127.0796504,37.49329333,5,
20240101,122900051,23731,영동2교,127.0436397,37.48277483,5,
20240101,122900041,23738,강남세브란스병원,127.0460355,37.49410242,5,
20240101,122900038,23741,삼성역,127.0642837,37.5074665,5,
20240101,122000544,23749,매봉역입구,127.046452,37.485055,0,
20240101,122900042,23756,역삼청소년수련관.도곡1차아이파크,127.0427156,37.49310435,5,
20240101,122000646,23764,탄천공영차고지,127.0667465,37.51488276,0,
20240101,122000647,23765,탄천공영차고지,127.0669683,37.51491597,0,
20240101,122000559,23766,ST송은빌딩,127.0440702,37.52405227,0,
20240101,122000676,23781,삼성역,127.0631256,37.50975478,0,
20240101,122000578,23785,매봉역,127.0446239,37.48618316,0,
20240101,122000582,23789,삼성역,127.060483,37.507818,0,
20240101,122000723,23801,코엑스도심공항,127.0588874,37.50927357,0,
20240101,122000597,23804,삼성역그랜드인터컨티넨탈,127.0610138,37.50848985,0,
20240101,122000598,23805,포스코사거리,127.0550657,37.50607151,0,
20240101,122000599,23806,포스코사거리,127.0551984,37.50662833,0,
20240101,122000600,23807,선릉역,127.0507926,37.5047425,0,
20240101,122000601,23808,선릉역,127.0505622,37.50524361,0,
20240101,122000602,23809,토마토저축은행.르네상스호텔,127.0443408,37.50277258,0,
20240101,122000603,23810,LG데이콤(르네상스호텔),127.0441002,37.50324755,0,
20240101,122000604,23811,역삼역,127.0362793,37.50037399,0,
20240101,122000605,23812,역삼역,127.0348445,37.50037703,0,
20240101,122000606,23813,강남역,127.0300922,37.49850371,0,
20240101,122000607,23814,강남역12번출구,127.0293968,37.49871237,0,
20240101,122900014,23815,영희초등학교정문,127.0826658,37.49177024,5,
20240101,122000741,23816,봉은사역코엑스인터컨티넨탈,127.057443,37.51361262,0,
20240101,122900015,23818,코엑스동문,127.0608776,37.51220759,5,
20240101,122900063,23819,일원지구대,127.0844467,37.49250248,5,
20240101,122900059,23820,광수빌딩,127.0493526,37.47884899,5,
20240101,122900109,23822,대청초교삼거리,127.0862704,37.49330698,5,
20240101,122900016,23823,대청초교삼거리,127.0863915,37.49316699,5,
20240101,122900060,23824,개포4동주민센터개포지구대,127.051144,37.47939069,5,
20240101,122000632,23826,삼성역,127.062816,37.51017756,0,
20240101,121000923,23827,양재역,127.0384965,37.48499985,0,
20240101,122000630,23828,도곡동,127.0492206,37.48784928,4,
